ticker,sector,quarter,role,speaker,sentence,topic_id,topic_label
HUL,FMCG,Q4FY25,Management,Priya Nair,"Overall, we have seen rural and urban demand to be more or less equal,",-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,"Please go ahead.
Vivek","My first question is, you have mentioned volume growth is the top",0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Analyst,Niranjan Gupta,"So, Vivek, the way we are navigating this space, as I said already, is that we have",-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,Vivek,"My second question is, can you just briefly elaborate a bit more on what",1,Analyst Q&A
HUL,FMCG,Q4FY25,Management,Priya Nair,"So, Vivek, let me talk about the capex first.",-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,"Quick Commerce.
Vivek","Okay, and just a follow-up if I may.",-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,"Quick Commerce.
Vivek","On the Quick Commerce bit, Priya, does that",3,Management Commentary
HUL,FMCG,Q4FY25,Management,Priya Nair,"I mean, in line with our strategy, we have always maintained we are open to bolt-",1,Analyst Q&A
HUL,FMCG,Q4FY25,Analyst,Latika Chopra,My first question was on broader top line,1,Analyst Q&A
HUL,FMCG,Q4FY25,Management,Priya Nair,"Yeah, Latika, I will answer and also ask Niranjan to add.",-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,Latika Chopra,"Yeah, the second question I had was on Personal Care.",-1,General Discussion
HUL,FMCG,Q4FY25,Management,Priya Nair,"So, Latika, overall Personal Care for us and, you know, let's break it down as soaps",0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Analyst,Niranjan Gupta,"So, I think our focus is on driving the premiumization in",-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,Niranjan Gupta,"So, Arnab, these are two different situations actually.",-1,General Discussion
HUL,FMCG,Q4FY25,Management,Priya Nair,"But Arnab, if your question is will we take price if, crude inflation continues?",0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Analyst,Arnab Mitra,And my second question is also on Home Care that in,-1,General Discussion
HUL,FMCG,Q4FY25,Management,Priya Nair,"Yeah, I think, I mentioned it but maybe I will just explain how we see this.",1,Analyst Q&A
HUL,FMCG,Q4FY25,Analyst,Avi Mehta,"I just had one clarificatory question, which was on if you could give us",1,Analyst Q&A
HUL,FMCG,Q4FY25,Management,Priya Nair,"Yeah, I think, first I want to put colour totally on our Beauty & Wellbeing business.",-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,Avi Mehta,"So Priya, if I may, just to read and correct me if I understand is wrong, but what",3,Management Commentary
HUL,FMCG,Q4FY25,Analyst,Niranjan Gupta,I think this is the 8% to 10% cost inflation is on our,-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,Mihir Shah,"No, I was asking basically in this 8% to 10%, do you also have certain low-",0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Analyst,Mihir Shah,"Secondly, if you can throw some insights on the steps that you have",1,Analyst Q&A
HUL,FMCG,Q4FY25,Management,Priya Nair,"Our steps in terms of rewiring our GTM are not just in quick commerce, but",0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Analyst,Mihir Shah,"And lastly, if I can just put in one more.",-1,General Discussion
HUL,FMCG,Q4FY25,Management,Priya Nair,You will have to explain again what you mean.,1,Analyst Q&A
HUL,FMCG,Q4FY25,Analyst,Mihir Shah,"So, Priya, I mean, so there are certain categories and brands that have been",3,Management Commentary
HUL,FMCG,Q4FY25,Management,Priya Nair,"Honestly, we don't split our business in this fashion.",0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Analyst,Mihir Shah,"So, if I aggregate for all the other segments, like how you have put Rs.",-1,General Discussion
HUL,FMCG,Q4FY25,Management,"Please go ahead.
Amit Sachdeva",Thank you so much for taking my question.,2,Business Opportunities
HUL,FMCG,Q4FY25,Management,Priya Nair,The biggest opportunity for us in Skin Care is to democratize formats that are,-1,General Discussion
HUL,FMCG,Q4FY25,Management,Amit Sachdeva,Just if I may just a small follow-up here on DTC,-1,General Discussion
HUL,FMCG,Q4FY25,Management,Priya Nair,"So, our overall revenue size of Minimalist is about Rs.",0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Management,Amit Sachdeva,And what was the cosmetics growth for the quarter?,0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Management,Priya Nair,We don't break down the growth of all our sub-categories.,0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Management,Amit Sachdeva,"And my second question, Priya, is on pricing environment.",3,Management Commentary
HUL,FMCG,Q4FY25,Management,Priya Nair,And I think the only thing we can control is our performance.,1,Analyst Q&A
HUL,FMCG,Q4FY25,Analyst,Aditya Soman,"So, three questions, I mean, two questions and a",1,Analyst Q&A
HUL,FMCG,Q4FY25,Analyst,Niranjan Gupta,"So as far as restocking is concerned, we actually had alluded to that there's been",0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Analyst,Aditya Soman,"And just on tea, so the volume growth is low-single digit, right?",0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Analyst,Niranjan Gupta,It's very speculative to take the current spot because the current spot what is,-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,Nihal Jham,"Niranjan, the second question was again on the Home Care part",-1,General Discussion
HUL,FMCG,Q4FY25,Management,Priya Nair,"Listen, our number one priority will be to be competitive, very simply.",-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,Nihal Jham,"Priya, just a clarification where I was coming from is that, in that phase the",3,Management Commentary
HUL,FMCG,Q4FY25,Management,Priya Nair,I think listen; we have a portfolio that is across four segments.,0,Cost & Sales Performance
HUL,FMCG,Q4FY25,Management,Yogesh Mulgaonkar,"Yeah, in the web there's one question for you, Priya.",3,Management Commentary
HUL,FMCG,Q4FY25,Management,Priya Nair,"Yeah, I think the HUL Foods business is very distinctively different from the",-1,General Discussion
HUL,FMCG,Q4FY25,Management,"Mulgaonkar for closing comments.
Yogesh Mulgaonkar","Yeah, with that we now come to the end of the Q&A session.",-1,General Discussion
HUL,FMCG,Q4FY25,Analyst,Disclaimer,This transcript has been edited to remove any grammatical inaccuracies or inconsistencies of,4,Performance Metrics
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"Good afternoon, ladies and gentlemen and thank you for joining us.",2,Business Opportunities
MARUTI,Auto,Q1FY25,Analyst,Raghunandan NL,"Firstly, on net sales per unit, it has gone up 8% Q-o-Q, it is at",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"It's a simple function of the mix of the model of higher SUVs, lower smaller",5,New Business & Emerging Trends
MARUTI,Auto,Q1FY25,Analyst,Raghunandan NL,The 8th pay commission is expected next year.,-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Raghunandan NL,How do you see the positive impact on,-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"So, it's slightly premature to estimate the benefit on account of that.",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"Depending upon the definition, because different people have different definition, we can take",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Raghunandan NL,Can you please indicate the retail for Q1 and dealer inventory at end of the,0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"In fact, we have been the most conservative, probably,",1,Analyst Q&A
MARUTI,Auto,Q1FY25,Analyst,Raghunandan NL,"Just the last thing before I fall back, if you can share the discounts and exports number?",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Arnab Roy,Export revenue is in the range of about Rs.,0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Arnab Roy,"6,500 crores overall, and discount is flattish compared",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Amyn Pirani,"Hi, thanks for the opportunity and congratulations on the strong performance despite weak",2,Business Opportunities
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"So, it is a challenge, and of course our people, our engineers are working to mitigate it",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Amyn Pirani,"Secondly, just on the mix obviously this quarter your exports have been doing",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Arnab Roy,"See overall, if you look at an overall broader perspective, it's fairly even-steven, there is not",1,Analyst Q&A
MARUTI,Auto,Q1FY25,Analyst,Amyn Pirani,"Understood, thanks for this, I will come back in the queue.",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Gunjan Prithyani,Just follow up again on the retail number for this quarter.,0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"So, the retail was about 380,000 units, and the de-growth was lesser in retail than in the",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Arnab Roy,"Yes, it is flat on a rupees per car basis, flattish.",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Gunjan Prithyani,"Any color on urban, like you said de-growth, is there any difference that you are",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Gunjan Prithyani,Rural salience for us now stands at what?,-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"We used to monitor this parameter a few years ago, but now the lines are getting hazier.",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Gunjan Prithyani,Okay And the 2nd question is more on the demand environment.,0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"So, in the beginning of the year, yes, the industry body had given a kind of a guess of 1% to 2%",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Gunjan Prithyani,A lot of noise has been there in the press around the,8,Macro & Scale Commentary
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"See to the extent the discussions are in SIAM, I won't be able to answer because SIAM is the",3,Management Commentary
MARUTI,Auto,Q1FY25,Analyst,Gunjan Prithyani,"Okay got it, I will join back the queue.",-1,General Discussion
MARUTI,Auto,Q1FY25,Management,Amit Hiranandani,Thanks for the opportunity and congrats for the decent set of numbers.,2,Business Opportunities
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"See, a lot of efforts have gone in the full past decade at a very deep",1,Analyst Q&A
MARUTI,Auto,Q1FY25,Management,Amit Hiranandani,"Yes, commendable work sir on the export front.",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Management,Amit Hiranandani,"Sir my second question is, basically I want to",1,Analyst Q&A
MARUTI,Auto,Q1FY25,Management,Amit Hiranandani,"Sir, how much percentage will be SUVs in Maruti’s upcoming launches",5,New Business & Emerging Trends
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"Normally, auto manufacturers do not share launches so much in advance.",5,New Business & Emerging Trends
MARUTI,Auto,Q1FY25,Management,Amit Hiranandani,Why other income was higher and the CAPEX outlook for this,-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Arnab Roy,"So, other income has been higher as you can see it from the results.",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Arnab Roy,"So, we had an outlook of about close to 10,000 crores for the year, and we are tracking at about",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Management,Binay,My question is on supply chain resilience when it comes to,0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,I hope we had an equally good answer.,1,Analyst Q&A
MARUTI,Auto,Q1FY25,Management,Binay,"Secondly, Rahul just on the coming festival season like you talked about, you will have",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"See, one of our SUVs is the EV.",5,New Business & Emerging Trends
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,You are aware and we have taken many steps to give the,1,Analyst Q&A
MARUTI,Auto,Q1FY25,Management,Binay,"Right, especially with regard to the other launch not the EV one, the other SUV?",5,New Business & Emerging Trends
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,We have to keep in mind that only Maruti Suzuki has this advantage in India that we have two,0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rishi Vora,"So, when are we going to export the",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"See, we will have to dispatch cars to about 100 markets of the world including India.",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rishi Vora,"So, it does not happen in the month of July.",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,Today is the last day of July and it has not happened today.,0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rishi Vora,"Secondly, on the Grand Vitara volumes, we have seen quite a significant decline in",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"See, the product is good, the customer response is good and the customers who have seen it",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Rishi Vora,"On the ICE SUV launch, which is slated for release in the coming months, will it",5,New Business & Emerging Trends
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,If I tell you now you won't come to our launch.,5,New Business & Emerging Trends
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,I want to invite you to our launch.,5,New Business & Emerging Trends
MARUTI,Auto,Q1FY25,Analyst,Rishi Vora,"Just on the ASP side, will there also be some positive impact of",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"What I can tell you is, that let's say by end of July which is now, almost 97% of our volume by",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rishi Vora,"Understood and by any chance you know the number, what would be by end of March?",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"It's a transition phase, so just wait for the next quarter.",1,Analyst Q&A
MARUTI,Auto,Q1FY25,Analyst,Kapil Singh,"Good evening sir, just a few numbers which I wanted.",2,Business Opportunities
MARUTI,Auto,Q1FY25,Analyst,Kapil Singh,"Firstly, the spare sales for the quarter if",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Arnab Roy,"Okay, first on the last one, the CAPEX is MSIL, SMG is over and above it.",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Arnab Roy,"So, the growth is about 13%, I don't think we have the exact number",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Kapil Singh,What is the yield we have on the Treasury book?,-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Arnab Roy,"This is a June quarter, so we don't share the balance sheet.",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Arnab Roy,"So you can do the math, and you can",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Kapil Singh,"One question I had on the electric vehicle launch in the global markets, particularly",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"So, Europe today has about 12% EV penetration, but the appetite is high.",5,New Business & Emerging Trends
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"See, obviously this will not be like India, where Maruti Suzuki is a dominant player.",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Pramod Amthe,"So, Rahul, this is with regard to the exports.",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Pramod Amthe,"As a proportion of mix, we seem to be",-1,General Discussion
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,"As I mentioned, we export to about 100 countries of the world.",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Pramod Amthe,The second one is taking forward to the EV exports.,5,New Business & Emerging Trends
MARUTI,Auto,Q1FY25,Analyst,Pramod Amthe,"So, how do you need to track from India",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Pramod Amthe,"Yeah, I was saying initial pricing has come through, in Europe how the products are pricing, so,",0,Cost & Sales Performance
MARUTI,Auto,Q1FY25,Analyst,Rahul Bharti,See how they price it in their markets is their strategy.,0,Cost & Sales Performance
